Wavelength (nm),Normalized Intensity
1063.2163080407702,0.5775106082036776
1063.2231030577577,0.5506364922206507
1063.2298980747453,0.5236209335219237
1063.2366930917328,0.49702970297029714
1063.2434881087204,0.4715700141442716
1063.250283125708,0.44639321074964655
1063.2570781426953,0.4212164073550212
1063.2638731596828,0.39646393210749653
1063.2706681766704,0.3722772277227724
1063.277463193658,0.3485148514851486
1063.2842582106455,0.32404526166902414
1063.291053227633,0.2998585572842999
1063.2978482446206,0.2765205091937766
1063.3046432616081,0.2540311173974541
1063.3114382785957,0.23182461103253182
1063.3182332955832,0.20933521923620946
1063.3250283125708,0.1886845827439887
1063.3318233295583,0.16930693069306946
1063.338618346546,0.15049504950495063
1063.3454133635335,0.13182461103253207
1063.352208380521,0.1162659123055163
1063.3590033975086,0.10212164073550234
1063.365798414496,0.08910891089108919
1063.3725934314837,0.07751060820367761
1063.3793884484712,0.06845827439886842
1063.3861834654588,0.06124469589816117
1063.3929784824463,0.05530410183875545
1063.3997734994336,0.050636492220650586
1063.4065685164212,0.04780763790664788
1063.4133635334088,0.046676096181046844
1063.4201585503963,0.04738330975954752
1063.4269535673839,0.050212164073550225
1063.4337485843714,0.05516265912305518
1063.440543601359,0.062234794908062385
1063.4473386183465,0.07171145685997193
1063.454133635334,0.0835926449787836
1063.4609286523216,0.09844413012729847
1063.4677236693092,0.11598302687411599
1063.4745186862967,0.1357850070721358
1063.4813137032843,0.15884016973125892
1063.4881087202718,0.18415841584158432
1063.4949037372594,0.21188118811881185
1063.501698754247,0.24130127298444137
1063.5084937712345,0.27185289957567205
1063.515288788222,0.30353606789250365
1063.5220838052096,0.3363507779349364
1063.5288788221972,0.37015558698727036
1063.5356738391847,0.40438472418670446
1063.5424688561723,0.43875530410183894
1063.5492638731596,0.47298444130127304
1063.5560588901471,0.5076379066478077
1063.5628539071347,0.5401697312588403
1063.5696489241222,0.5715700141442717
1063.5764439411098,0.6028288543140029
1063.5832389580974,0.631824611032532
1063.590033975085,0.6589816124469591
1063.5968289920725,0.6850070721357852
1063.60362400906,0.70990099009901
1063.6104190260476,0.7333804809052336
