1063.02513478224,0,
1063.13844432049,0.0,
1063.3034821262,0,
1063.42787629319,0,
1063.58182947016,0,
1063.76534165711,0,
1063.8897358241,0.0,
1063.97779704132,0.0,
1064.10650189727,0.0,
1064.19764217803,0.0,
1064.296788024,0.0,
1064.34051072626,0.0,
1064.36267998374,0.10790248324165,
1064.37006973624,0.172311852252042,
1064.38854411748,0.23300529612722,
1064.38854411748,0.297724325565546,
1064.39223899372,0.356559806873116,
1064.39962874622,0.413846986041013,
1064.40332362246,0.478256355051405,
1064.41748731474,0.537091836358974,
1064.41871894016,0.581992598409488,
1064.42118219099,0.630609285595217,
1064.4298035689,0.677677670641273,
1064.43534588327,0.753234815057309,
1064.44396726118,0.830340261613019,
1064.43288263244,0.79318101026087,
1064.44704632472,0.881743892650159,
1064.45258863909,0.931599221547626,
1064.46367326784,0.968758472899775,
1064.46983139491,1,
1064.49507971594,0.944604959520878,
1064.50062203031,0.900323518326234,
1064.50678015739,0.863164266974084,
1064.51478572259,0.817644184067702,
1064.52094384967,0.774601384584795,
1064.5234071005,0.730629603818085,
1064.53202847841,0.694708994177674,
1064.53757079278,0.656311101113787,
1064.5548135486,0.60645577221632,
1064.56035586297,0.574870408566993,
1064.5862199967,0.553503839039507,
1064.60284693981,0.560626028882002,
1064.62871107355,0.542046403205928,
1064.64533801666,0.507983756133124,
1064.66258077248,0.472063146492713,
1064.67428121393,0.433665253428826,
1064.68844490621,0.387835510094508,
1064.68228677913,0.342315427188125,
1064.70815091286,0.293698740002397,
1064.70507184932,0.252204242659163,
1064.72785691951,0.188104534076706,
1064.7506419897,0.143823092882061,
1064.77034799636,0.0995416516874168,
1064.80729675883,0.0540215687810337,
1064.83562414339,0.0283197532624637,
1064.90952166834,0.0,
1064.98649825682,0.0,
1065.0942654807,0.0,
1065.30425761408,0.0,
1065.41756715233,0,
1065.51979206184,0.0,
1065.61401140614,0.0,
1065.7359423223,0,
1065.87511599428,0,
1065.94593445569,0,
